,Word,Tag,Score,avg
8317,teras,n,0.31712,0.31712
8318,termagant,n,0.31712,0.31712
8319,terms,n,0.31712,0.31712
8320,terpsichore,n,-0.31712,-0.31712
8321,terrifically,r,-0.31712,-0.31712
8322,terrify,v,-4.988057819,-4.988057819
8323,terror,n,-5.46496,-5.46496
8324,terrorise,v,1.491018687,1.491018687
8325,terrorism,n,-2.330637312,-2.330637312
8326,terrorist_act,n,0.499323494,0.499323494
8327,terrorize,v,-5.487465645,-5.487465645
8328,testicle,n,-0.375532032,-0.375532032
8329,testimonial,n,-0.31712,-0.31712
8330,testis,n,-0.014197146,-0.014197146
8331,thank,v,2.48832,2.48832
8332,thanksgiving,n,-0.31712,-0.31712
8333,thaumaturgy,n,0.63424,0.63424
8334,the_great_unwashed,n,-0.31712,-0.31712
8335,the_like,n,-0.375532032,-0.375532032
8336,the_likes_of,n,-0.014197146,-0.014197146
8337,the_pits,n,0.31712,0.31712
8338,the_right_way,r,-0.31712,-0.31712
8339,the_skinny,n,0.31712,0.31712
8340,the_true,n,-0.31712,-0.31712
8341,theft,n,-2.48832,-2.48832
8342,therapeutic,n,-0.63424,-0.63424
8343,therapeutics,n,-0.12416,-0.12416
8344,thick,a,-0.020521591,-0.020521591
8345,thick-skulled,a,0.041680432,0.041680432
8346,thickheaded,a,0.013434345,0.013434345
8347,thickset,a,0.035089002,0.035089002
8348,thief,n,-2.48832,-2.48832
8349,thievery,n,0.375532032,0.375532032
8350,thieving,n,0.014197146,0.014197146
8351,thigh-slapper,n,0.31712,0.31712
8353,thin,v,0.375532032,0.179001873
8354,thin_out,v,0.014197146,0.014197146
8355,think_about,v,-0.364775936,-0.364775936
8356,think_of,v,0.026569318,0.026569318
8357,think_up,v,0.05187326,0.05187326
8358,thirst,n,-3.661274624,-1.513517312
8360,thirstiness,n,0.998646989,0.998646989
8361,thorniness,n,0.63424,0.63424
8362,thorough,a,-0.14311424,-0.14311424
8363,thoroughgoing,a,-0.232417792,-0.232417792
8364,thoroughly,r,-0.31712,-0.31712
8365,thoughtfulness,n,2.330637312,2.330637312
8366,thoughtlessness,n,0.499323494,0.499323494
8367,thraldom,n,0.382960305,0.382960305
8368,thrall,n,-0.012642818,-0.012642818
8369,thralldom,n,-0.089510496,-0.089510496
8370,thrash,v,-4.468871181,-4.468871181
8371,thrash_about,v,1.270856502,1.270856502
8372,thread_maker,n,0.31712,0.31712
8373,threat,n,-5.46496,-5.46496
8374,threaten,v,-5.46496,-5.46496
8375,thresh,v,0.258552243,0.258552243
8376,thresh_about,v,0.045397416,0.045397416
8377,thrift,n,2.48832,2.48832
8378,thriftlessness,n,0.63424,0.63424
8379,thrill,n,2.48832,2.48832
8380,thrive,v,3.97664,3.97664
8381,throb,v,0.31712,0.31712
8382,throng,n,-0.31712,-0.31712
8384,throttle,v,1.5856,0.909008896
8385,throttle_valve,n,-0.218220646,-0.218220646
8386,throw_away,v,0.824863744,0.824863744
8387,throw_in,v,0.14311424,0.14311424
8388,throw_in_the_towel,v,0.232417792,0.232417792
8389,throw_off,v,-0.370258637,-0.370258637
8390,throw_out,v,0.263981363,0.263981363
8391,throw_out_of_kilter,v,0.31712,0.31712
8392,throw_overboard,v,0.31712,0.31712
8393,thrum,v,0.31712,0.31712
8394,thud,n,-2.195678336,-0.954724928
8396,thump,n,0.558990244,0.511912914
8398,thumping,n,0.125110739,0.125110739
8399,thwack,v,0.31712,0.31712
8400,thwart,v,-6.95328,-6.95328
8401,thwarting,n,0.31712,0.31712
8402,tick,v,0.28914917,0.28914917
8403,tick_off,v,-0.287547015,-0.287547015
8404,ticket,v,0.31712,0.31712
8405,tickle_pink,v,-0.31712,-0.31712
8406,ticktack,v,0.031528462,0.031528462
8407,ticktock,v,-0.065127118,-0.065127118
8408,tiddler,n,0.14311424,0.14311424
8409,tidings,n,-0.31712,-0.31712
8410,tie-up,n,-0.31712,-0.31712
8411,tie_in,v,-0.63424,-0.63424
8412,tied,a,-0.31712,-0.31712
8413,tighten,v,0.375532032,0.375532032
8414,tighten_up,v,0.014197146,0.014197146
8415,tightfistedness,n,-0.375532032,-0.375532032
8416,tightness,n,-0.014197146,-0.014197146
8417,tike,n,0.232417792,0.232417792
8419,tilt,v,0.347602326,0.332361163
8420,time_lag,n,0.31712,0.31712
8421,time_out,n,-0.31712,-0.31712
8422,timidity,n,-3.564167419,-3.564167419
8423,timidness,n,0.725140597,0.725140597
8424,timorousness,n,0.245787963,0.245787963
8425,tinct,v,0.039698121,0.039698121
8426,tinge,n,0.31712,0.2504383265
8428,tingle,n,3.752728064,3.752728064
8429,tingling,n,-0.673997517,-0.673997517
8430,tint,v,-0.236097592,-0.236097592
8431,tip,n,-0.31712,-0.1964676095
8433,tip_off,v,-0.021415747,-0.021415747
8434,tip_over,v,0.63424,0.63424
8435,tippy,a,0.218220646,0.218220646
8436,tippytoe,v,-0.037140146,-0.037140146
8437,tiptoe,v,0.040328343,0.040328343
8438,tiptop,n,-0.63424,-0.63424
8439,tire,v,-5.083365376,-5.083365376
8440,tire_out,v,1.173321011,1.173321011
8441,tiredness,n,0.63424,0.63424
8442,title-holder,n,-0.63424,-0.63424
8443,tittup,v,-0.63424,-0.63424
8444,to-do,n,0.95136,0.95136
8445,to_a_fault,r,0.31712,0.31712
8446,togetherness,n,2.48832,2.48832
8447,toil,v,-2.48832,-2.48832
8448,toilet_table,n,0.31712,0.31712
8449,tolerance,n,3.97664,3.97664
8450,tolerant,a,-0.63424,-0.63424
8451,tolerate,v,8.4416,8.4416
8452,toleration,n,3.97664,3.97664
8453,tomb,n,0.31712,0.31712
8454,tomfool,n,0.63424,0.63424
8455,tonal_pattern,n,-0.31712,-0.31712
8456,tone-beginning,n,0.31712,0.31712
8457,too,r,-2.48832,-2.48832
8458,tooshie,n,0.31712,0.31712
8459,top_side,n,-0.31712,-0.31712
8460,toppingly,r,-0.31712,-0.31712
8461,topple,v,-2.48832,-2.48832
8462,topsy-turvydom,n,0.751064064,0.751064064
8463,topsy-turvyness,n,0.028394291,0.028394291
8465,torment,v,-3.752728064,-1.196857088
8466,torque,n,0.048261632,0.048261632
8467,torrent,n,-3.97664,-3.97664
8468,torsion,n,0.143169352,0.143169352
8469,tortuosity,n,0.045174944,0.045174944
8470,tortuousness,n,0.187352704,0.187352704
8472,torture,v,0.673997517,0.2491841535
8473,toss,n,0.31712,0.31712
8474,toss_away,v,0.375532032,0.375532032
8475,toss_off,v,0.31712,0.31712
8476,toss_out,v,0.014197146,0.014197146
8477,totality,n,-0.31712,-0.31712
8478,touch_base,v,-0.31712,-0.31712
8479,touch_on,v,-0.63424,-0.63424
8480,tough,n,0.232417792,0.232417792
8481,tough_luck,n,0.31712,0.31712
8482,toughie,n,-0.218220646,-0.218220646
8483,toughness,n,0.31712,0.31712
8484,tout,v,0.95136,0.95136
8485,tout_ensemble,n,-0.31712,-0.31712
8486,tower,v,0.31712,0.31712
8487,toxicant,n,0.31712,0.31712
8489,toy,v,-0.31712,-0.274768896
8490,toy_dog,n,0.218220646,0.218220646
8491,toy_with,v,-0.31712,-0.31712
8492,track_down,v,0.31712,0.31712
8493,trade_protection,n,-0.31712,-0.31712
8494,trade_union,n,-0.375532032,-0.375532032
8495,trades_union,n,-0.014197146,-0.014197146
8496,tradition,n,2.48832,2.48832
8497,traducer,n,0.31712,0.31712
8498,traffic_circle,n,0.31712,0.31712
8499,tragedy,n,-9.92992,-9.92992
8500,training,n,-0.31712,-0.31712
8501,traitor,n,-2.48832,-2.48832
8502,traitorously,r,0.382960305,0.382960305
8503,traitorousness,n,0.31712,0.31712
8504,trammel,v,1.26848,1.26848
8505,tramp,n,-3.539195392,-1.135357696
8507,tramp_down,v,0.416102912,0.416102912
8508,tramp_steamer,n,0.670560358,0.670560358
8509,tramper,n,0.56195584,0.56195584
8510,trample,v,-2.24741673,-2.24741673
8511,trampler,n,-0.31586263,-0.31586263
8512,trance,n,-0.31712,-0.31712
8514,tranquility,n,2.48832,2.48832
8515,tranquilize,v,-0.382960305,-0.382960305
8516,tranquillise,v,0.012642818,0.012642818
8517,tranquillize,v,0.089510496,0.089510496
8518,transcend,v,-0.31712,-0.31712
8519,transcendence,n,-0.375532032,-0.375532032
8520,transcendency,n,-0.014197146,-0.014197146
8521,transfigure,v,-0.232417792,-0.232417792
8522,transgress,v,-11.41824,-11.41824
8523,transmission,n,0.057921848,0.057921848
8524,transmission_system,n,-0.133737067,-0.133737067
8525,transmittal,n,-0.168757297,-0.168757297
8526,transmittance,n,-0.133737067,-0.133737067
8527,transmitting,n,-0.002119916,-0.002119916
8528,transmogrify,v,0.218220646,0.218220646
8529,transposition,n,0.31712,0.31712
8530,trap,n,-6.95328,-4.7208
8532,trash,n,0.63424,0.63424
8533,trash_dump,n,0.31712,0.31712
8534,trauma,n,-6.95328,-6.95328
8535,traumatise,v,0.375532032,0.375532032
8536,traumatize,v,0.014197146,0.014197146
8537,travail,v,0.31712,0.31712
8538,travel_by,v,-0.31712,-0.31712
8539,travesty,n,0.63424,0.63424
8540,treacherously,r,-0.012642818,-0.012642818
8541,treachery,n,-5.46496,-5.46496
8542,tread,v,0.31712,0.31712
8543,tread_down,v,0.31712,0.31712
8544,treason,n,-5.46496,-5.46496
8545,treasonably,r,-0.089510496,-0.089510496
8546,treasonist,n,0.31712,0.31712
8548,treasure,v,6.95328,4.7208
8549,treat,n,3.97664,3.97664
8550,treatise,n,2.48832,2.48832
8551,treaty,n,2.48832,2.48832
8552,tree_sloth,n,0.31712,0.31712
8553,trench,v,0.31712,0.31712
8554,trend,v,0.31712,0.31712
8556,trespass,v,-6.95328,-3.00096
8557,trespasser,n,0.31712,0.31712
8558,trial_by_ordeal,n,0.31712,0.31712
8559,tribute,n,3.97664,3.97664
8560,trick,n,-2.48832,-2.48832
8562,tricker,n,0.14311424,0.14311424
8563,trickster,n,0.232417792,0.232417792
8564,triggerman,n,0.31712,0.31712
8565,trim_back,v,0.375532032,0.375532032
8566,trim_down,v,0.014197146,0.014197146
8567,trinket,n,-0.31712,-0.31712
8568,trip_the_light_fantastic,v,-0.375532032,-0.375532032
8569,trip_the_light_fantastic_toe,v,-0.014197146,-0.014197146
8570,tripe,n,0.31712,0.31712
8571,triumph,n,2.48832,2.48832
8573,trophy,n,3.97664,3.97664
8574,trouble,n,-9.92992,-9.685505536
8576,trouble_oneself,v,1.372693606,1.372693606
8577,trounce,v,1.90272,1.90272
8578,troupe,n,-0.31712,-0.31712
8579,trudge,v,-3.97664,-3.97664
8582,true_statement,n,-0.31712,-0.31712
8583,truelove,n,-0.31712,-0.31712
8584,trueness,n,-0.63424,-0.63424
8585,trumpery,n,0.63424,0.63424
8586,trust,v,6.95328,6.95328
8587,trustiness,n,-0.416102912,-0.416102912
8588,trustworthiness,n,2.24741673,2.24741673
8589,truth,n,5.46496,5.46496
8590,truthful,a,-0.673997517,-0.673997517
8591,tubercle,n,-0.375532032,-0.375532032
8592,tuberosity,n,-0.014197146,-0.014197146
8593,tucker,v,0.751064064,0.751064064
8594,tucker_out,v,0.028394291,0.028394291
8596,tug,v,0.63424,0.433328896
8597,tugboat,n,-0.218220646,-0.218220646
8598,tump_over,v,0.63424,0.63424
8599,tumult,n,1.2874368,1.2874368
8600,tumultuous_disturbance,n,0.31712,0.31712
8601,tumultuousness,n,-0.66635776,-0.66635776
8602,turbulence,n,0.232417792,0.232417792
8603,turbulency,n,-0.218220646,-0.218220646
8604,turd,n,0.31712,0.31712
8605,turf_out,v,0.31712,0.31712
8606,turmoil,n,-3.17609984,-3.17609984
8607,turn,v,-3.97664,-3.97664
8608,turn_a_loss,v,0.31712,0.31712
8609,turn_a_profit,v,-0.31712,-0.31712
8610,turn_away,v,1.126596096,1.126596096
8611,turn_back,v,0.95136,0.95136
8612,turn_down,v,0.042591437,0.042591437
8613,turn_in,v,0.09251584,0.09251584
8614,turn_off,v,0.54172416,0.54172416
8615,turn_on,v,0.31712,0.31712
8616,turn_out,v,0.185304064,0.185304064
8617,turn_over,v,0.63424,0.63424
8618,turn_turtle,v,0.375532032,0.375532032
8619,turn_up,v,-0.306585805,-0.306585805
8620,turning_away,n,0.31712,0.31712
8621,turnover,n,0.232417792,0.232417792
8622,turnover_rate,n,-0.218220646,-0.218220646
8623,turtle,v,0.014197146,0.014197146
8624,tush,n,0.31712,0.31712
8625,tussle,n,0.63424,0.63424
8626,tweak,n,0.31712,0.31712
8627,tweediness,n,0.31712,0.31712
8628,tweet,v,0.975710369,0.975710369
8629,twin,v,-0.31712,-0.31712
8630,twine,v,0.31712,0.31712
8631,twinge,v,0.616830483,0.616830483
8632,twinkle,n,-0.31712,-0.31712
8633,twirl,n,0.14311424,0.14311424
8635,twirp,v,-0.623768477,-0.2403271185
8636,twisting,n,0.232417792,0.232417792
8638,twit,v,1.26848,0.750448896
8639,twitch,v,-4.376029014,-4.376029014
8640,two-timer,n,0.31712,0.31712
8641,tyke,n,0.31712,0.31712
8642,type_slug,n,0.31712,0.31712
8643,typify,v,-0.31712,-0.31712
8644,tyranny,n,-2.48832,-2.48832
8645,tyrant,n,0.31712,0.31712
8646,ugliness,n,0.63424,0.63424
8647,ultimatum,n,-2.48832,-2.48832
8648,ululate,v,0.31712,0.31712
8649,ump,n,-0.14311424,-0.14311424
8650,umpire,n,-0.232417792,-0.232417792
8651,unadulterated,a,-0.31712,-0.31712
8652,unafraid,a,-0.63424,-0.63424
8653,unambiguity,n,-0.31712,-0.31712
8654,unarm,v,0.31712,0.31712
8655,unassailable,a,-0.375532032,-0.375532032
8656,unassumingness,n,-0.31712,-0.31712
8657,unattackable,a,-0.014197146,-0.014197146
8658,unavailability,n,0.31712,0.31712
8659,unbalance,n,0.31712,0.31712
8660,unbelief,n,0.31712,0.31712
8661,unblock,v,-0.63424,-0.63424
8662,unburden,v,-0.31712,-0.31712
8663,unchurch,v,0.31712,0.31712
8664,uncivilised,a,0.375532032,0.375532032
8665,uncivilized,a,0.014197146,0.014197146
8666,uncloudedness,n,-0.31712,-0.31712
8667,uncomfortableness,n,0.63424,0.63424
8668,unconcern,n,0.31712,0.31712
8669,uncooperative,a,0.31712,0.31712
8670,uncover,v,0.31712,0.31712
8671,undecided,a,-0.375532032,-0.375532032
8672,undefendable,a,-0.375532032,-0.375532032
8673,undefended,a,-0.014197146,-0.014197146
8674,undependability,n,-3.661274624,-3.661274624
8675,undependableness,n,0.998646989,0.998646989
8676,undermine,v,-9.92992,-9.92992
8677,underpin,v,-0.31712,-0.31712
8678,underprice,v,0.31712,0.31712
8679,understand,v,5.46496,5.46496
8680,understanding,n,-0.95136,-0.95136
8681,undervalue,v,0.31712,0.31712
8682,underworld,n,-2.48832,-2.48832
8683,undetermined,a,-0.014197146,-0.014197146
8684,undo,v,-1.81567488,-1.81567488
8685,unease,n,0.507556352,0.507556352
8686,uneasiness,n,-3.669507482,-3.669507482
8687,unemotionality,n,0.31712,0.31712
8688,uneven,a,0.31712,0.31712
8689,unexpectedly,r,-2.48832,-2.48832
8690,unfair,a,0.14311424,0.14311424
8691,unfairness,n,0.31712,0.31712
8692,unfaithfulness,n,0.31712,0.31712
8693,unfamiliarity,n,0.31712,0.31712
8694,unfastened,a,-0.31712,-0.31712
8695,unfavorable_position,n,0.31712,0.31712
8696,unfeigned,a,-0.31712,-0.31712
8697,unfermented,a,-0.31712,-0.31712
8698,unfitness,n,0.31712,0.31712
8699,unfold,v,-0.31712,-0.31712
8700,unfortunate,a,-2.48832,-2.409478656
8702,unfortunate_person,n,0.499323494,0.499323494
8703,unfortunately,r,0.14311424,0.14311424
8704,unfounded,a,0.31712,0.31712
8705,unfreeze,v,-0.232417792,-0.232417792
8706,unfurl,v,0.016645734,0.016645734
8707,ungodliness,n,0.31712,0.31712
8708,ungratefulness,n,0.31712,0.31712
8709,unhappiness,n,-5.46496,-5.46496
8710,unhinge,v,0.95136,0.95136
8711,unimportance,n,0.31712,0.31712
8712,unintelligent,a,0.31712,0.31712
8713,unionise,v,-0.375532032,-0.375532032
8714,unionize,v,-0.014197146,-0.014197146
8715,unity,n,3.97664,3.97664
8716,unjust,a,0.232417792,0.232417792
8717,unkind,a,0.31712,0.31712
8718,unknown,n,0.157778432,0.157778432
8719,unknown_quantity,n,-0.18434775,-0.18434775
8720,unknown_region,n,-0.18434775,-0.18434775
8721,unlace,v,0.192701952,0.192701952
8722,unlade,v,0.28622848,0.28622848
8723,unlax,v,-0.045079507,-0.045079507
8724,unload,v,0.464835584,0.464835584
8725,unloose,v,-0.751064064,-0.751064064
8726,unloosen,v,-0.028394291,-0.028394291
8727,unluckily,r,0.232417792,0.232417792
8728,unmake,v,0.8573312,0.8573312
8729,unmanliness,n,-0.31712,-0.31712
8730,unnatural,a,0.31712,0.31712
8731,unnerve,v,-2.330637312,-2.330637312
8732,unpredictability,n,0.31712,0.31712
8733,unregularity,n,0.31712,0.31712
8734,unreliability,n,-5.083365376,-5.083365376
8735,unreliableness,n,1.173321011,1.173321011
8736,unresolved,a,-0.31712,-0.31712
8737,unrest,n,-3.97664,-3.97664
8738,unroll,v,0.081388999,0.081388999
8739,unseasonable,a,0.31712,0.31712
8740,unselfishness,n,-0.31712,-0.31712
8741,unsettle,v,0.499323494,0.499323494
8742,unsloped,a,-0.14311424,-0.14311424
8743,unsnarl,v,-0.31712,-0.31712
8744,unstableness,n,0.31712,0.31712
8745,unsteadiness,n,-3.97664,-3.97664
8746,unstrain,v,-0.187281474,-0.187281474
8747,unsuccessful_person,n,0.63424,0.63424
8748,untamed,a,0.31712,0.31712
8749,unthaw,v,0.218220646,0.218220646
8750,unthoughtfulness,n,0.31712,0.31712
8751,untie,v,0.431011738,0.431011738
8753,untimely,r,-2.48832,-1.0856
8754,untroubled,a,-0.31712,-0.31712
8755,untrustiness,n,0.14311424,0.14311424
8756,untrustworthiness,n,0.232417792,0.232417792
8757,untruth,n,0.31712,0.31712
8758,untune,v,0.31712,0.31712
8759,unusual_person,n,0.31712,0.31712
8760,unwarrantable,a,0.14311424,0.14311424
8761,unwarranted,a,0.232417792,0.232417792
8762,unwellness,n,0.95136,0.95136
8763,unwieldiness,n,0.31712,0.31712
8764,unwillingness,n,-3.97664,-3.97664
8765,unwind,v,0.202465791,0.202465791
8766,unwiseness,n,0.31712,0.31712
8767,unwrap,v,1.1744512,1.1744512
8768,upbraid,v,0.31712,0.31712
8770,upgrade,v,3.97664,2.14688
8771,upheaval,n,-3.97664,-3.97664
8772,uphold,v,2.48832,2.48832
8773,upkeep,n,-0.31712,-0.31712
8775,uplift,v,1.0,0.6914801525
8776,upper_side,n,-0.416102912,-0.416102912
8777,uppermost,r,2.48832,2.48832
8778,upraise,v,-0.31712,-0.31712
8779,upright,a,-0.232417792,-0.232417792
8780,uprising,n,-3.97664,-3.97664
8781,uproar,n,-2.48832,-2.48832
8782,uproot,v,-5.46496,-5.46496
8784,upset,v,-6.95328,-6.20912
8785,upside,n,2.24741673,2.24741673
8786,upsurge,n,-0.31712,-0.31712
8787,upthrow,n,-0.012642818,-0.012642818
8788,upthrust,n,-0.089510496,-0.089510496
8789,urge_on,v,-0.63424,-0.63424
8790,urinate,v,-0.31712,-0.31712
8791,usage,n,-0.381681399,-0.381681399
8792,usance,n,0.234612028,0.234612028
8793,use_of_goods_and_services,n,-0.152016111,-0.152016111
8794,use_up,v,0.63424,0.63424
8795,usefulness,n,2.330637312,2.330637312
8796,uselessness,n,0.499323494,0.499323494
8797,usher,n,-0.31712,-0.31712
8798,usher_in,v,-0.31712,-0.31712
8799,usher_out,v,0.31712,0.31712
8800,usurp,v,-3.97664,-3.97664
8801,usurpation,n,0.95136,0.95136
8802,utilisation,n,-0.139514377,-0.139514377
8803,utilise,v,-0.416102912,-0.416102912
8804,utilization,n,2.085879057,2.085879057
8805,utilize,v,2.24741673,2.24741673
8806,utter,a,-0.31712,-0.31712
8807,utterance,n,-2.48832,-2.48832
8808,utterly,r,0.31712,0.31712
8809,vacancy,n,0.31712,0.31712
8810,vacate,v,1.90272,1.90272
8811,vagabond,n,-5.719760384,-2.542760192
8813,vagrant,n,-6.663712461,-6.663712461
8814,vagueness,n,-2.48832,-2.48832
8815,valiance,n,-1.286173758,-1.286173758
8816,valiancy,n,-0.036455265,-0.036455265
8817,validity,n,0.90854656,0.90854656
8818,validness,n,-0.324649472,-0.324649472
8819,valor,n,3.61869783,3.61869783
8820,valorousness,n,0.255379054,0.255379054
8821,valour,n,0.06834826,0.06834826
8822,valuate,v,-0.690463232,-0.690463232
8823,valuation_account,n,-0.375532032,-0.375532032
8824,valuation_reserve,n,-0.014197146,-0.014197146
8825,value,v,6.513688986,6.513688986
8826,vanish,v,-2.322432,-2.322432
8827,vanity,n,-3.97664,-3.97664
8828,vanquish,v,0.53664,0.53664
8829,vanquisher,n,-0.31712,-0.31712
8830,vaporise,v,0.1548288,0.1548288
8831,vaporize,v,0.40034304,0.40034304
8832,vaporousness,n,0.375532032,0.375532032
8833,vapourousness,n,0.014197146,0.014197146
8834,var.,n,0.222183969,0.222183969
8835,variability,n,0.316740649,0.316740649
8836,variableness,n,0.075224711,0.075224711
8837,variance,n,0.271352768,0.271352768
8838,variant,n,-0.260290364,-0.260290364
8839,variate,n,0.16598131,0.16598131
8840,varlet,n,0.63424,0.63424
8841,vastness,n,3.97664,3.97664
8842,vaunt,v,0.95136,0.95136
8843,veer,v,0.31712,0.31712
8844,vehemence,n,0.95136,0.95136
8845,vehement,a,0.14311424,0.14311424
8846,veil,v,0.31712,0.31712
8847,vellicate,v,0.31712,0.31712
8848,venerate,v,2.48832,2.48832
8849,veneration,n,-0.31712,-0.31712
8850,vengeance,n,-2.48832,-2.48832
8851,venom,n,-5.46496,-5.46496
8852,venting,n,0.31712,0.31712
8853,verification,n,2.48832,2.48832
8854,verify,v,2.48832,2.48832
8855,verity,n,-0.31712,-0.31712
8856,versatility,n,2.48832,2.48832
8857,vertebral_column,n,-0.63424,-0.63424
8858,verve,n,-0.31712,-0.31712
8859,very_well,r,-0.31712,-0.31712
8860,veto,v,-5.46496,-5.46496
8861,vex,v,-14.39488,-14.39488
8862,vexation,n,-8.4416,-8.4416
8863,viability,n,2.48832,2.48832
8864,viciousness,n,0.31712,0.31712
8865,victual,n,-0.14311424,-0.14311424
8866,victuals,n,-0.232417792,-0.232417792
8867,vie,v,-5.46496,-5.46496
8868,vigilance,n,3.97664,3.97664
8869,vigour,n,-0.14311424,-0.14311424
8870,vileness,n,0.31712,0.31712
8871,vilification,n,0.31712,0.31712
8872,vilifier,n,0.31712,0.31712
8873,vilipend,v,0.31712,0.31712
8874,villain,n,-3.97664,-3.97664
8875,vim,n,-0.232417792,-0.232417792
8876,violate,v,-12.90656,-12.90656
8877,violation,n,-9.92992,-9.92992
8878,violence,n,-5.46496,-5.46496
8879,violent,a,0.232417792,0.232417792
8880,violent_stream,n,0.31712,0.31712
8881,viper,n,-2.48832,-2.48832
8882,virtue,n,3.752728064,3.752728064
8883,virtuoso,n,-0.63424,-0.63424
8884,virtuousness,n,-0.673997517,-0.673997517
8885,visible_light,n,-0.375532032,-0.375532032
8886,visible_radiation,n,-0.014197146,-0.014197146
8887,visionary,n,2.48832,2.48832
8888,visual_image,n,-0.376533792,-0.376533792
8889,visual_percept,n,0.270929851,0.270929851
8890,visualisation,n,-0.140965131,-0.140965131
8891,visualise,v,-0.375532032,-0.375532032
8892,visualization,n,2.086406829,2.086406829
8893,visualize,v,-0.014197146,-0.014197146
8894,vital_force,n,-0.416102912,-0.416102912
8895,vitality,n,2.24741673,2.24741673
8896,vitalness,n,-0.31712,-0.31712
8897,vitiate,v,1.5856,1.5856
8898,vivify,v,-1.26848,-1.26848
8899,vocalisation,n,0.159505531,0.159505531
8900,vocalism,n,0.039698121,0.039698121
8901,vocalization,n,0.183756653,0.183756653
8902,vociferation,n,0.31712,0.31712
8903,void,n,-2.48832,-0.76848
8905,voiding,n,0.31712,0.31712
8906,volatility,n,-2.48832,-2.48832
8907,voluminosity,n,-0.375532032,-0.375532032
