,Word,Tag,Score
137811,steep,v,0.31712
137892,step-down,n,0.31712
137899,step_down,v,0.63424
137951,stereotype,v,0.31712
137972,stern,a,0.393934029
137973,stern,n,0.31712
138003,stew,v,0.31712
138028,stick_on,v,-0.31712
138029,stick_out,v,-1.287545139
138033,stick_up,v,0.22364416
138070,stiffen,v,0.31712
138074,stiffness,n,0.95136
138076,stifle,v,-15.66477926
138080,stifling,n,0.31712
138081,stigma,n,-2.48832
138082,stigmata,n,0.497664
138086,stigmatise,v,0.375532032
138090,stigmatize,v,0.014197146
138102,still-hunt,v,0.31712
138118,stimulant,n,-0.3336192
138119,stimulant_drug,n,0.22155264
138120,stimulate,v,15.59773512
138123,stimulation,n,2.25570816
138128,sting,n,0.232417792
138129,sting,v,-5.46496
138136,stinging,n,-0.218220646
138143,stink,v,-2.48832
138150,stinker,n,0.751064064
138170,stinkpot,n,0.028394291
138194,stir_up,v,1.26848
138200,stirring,n,-0.31712
138220,stochasticity,n,0.31712
138292,stocks,n,0.31712
138320,stolidity,n,0.232417792
138322,stolidness,n,-0.218220646
138345,stomp,v,0.375532032
138411,stool,v,-0.31712
138440,stoppage,n,0.31712
138452,stops,n,0.3792
138487,storm,v,-3.97664
138544,straggle,v,-2.48832
138545,straggler,n,-2.48832
138551,straight,r,2.48832
138591,straighten,v,-0.28622848
138592,straighten_out,v,-0.464835584
138596,straightforwardly,r,-0.31712
138602,strain,n,-2.239183872
138603,strain,v,-6.843385856
138610,straining,n,0.823972966
138612,strait,n,0.375532032
138615,straiten,v,0.31712
138618,straits,n,0.014197146
138631,strangle,v,-12.28527258
138639,strangulate,v,1.722041651
138642,strap,v,0.31712
138689,straw_man,n,0.375532032
138714,strawman,n,0.014197146
138718,stray,v,-5.46496
138719,strayer,n,0.31712
138752,street_girl,n,0.375532032
138767,streetwalker,n,0.014197146
138773,strengthener,n,-0.31712
138796,stress,n,-5.46496
138797,stress,v,-6.012063027
138843,strict,a,-2.23721771
138858,strife,n,-2.48832
138859,strike,n,-3.97664
138865,strike_back,v,0.31712
138866,strike_down,v,0.63424
138871,strike_off,v,0.14311424
138872,strike_out,v,0.232417792
138877,strikebreaker,n,0.31712
138882,striking,n,-0.31712
138884,strikingness,n,-0.31712
138886,string,v,0.12732672
138887,string_along,v,-0.079670784
138901,string_up,v,0.237449216
138964,striving,n,0.31712
138991,strong_belief,n,-0.31712
139030,struggle,n,-5.46496
139031,struggle,v,-6.95328
139041,strut,v,3.97664
139047,stub_out,v,0.31712
139053,stubbornly,r,-2.48832
139054,stubbornness,n,-2.48832
139061,stud,n,2.189033472
139066,stud_poker,n,-0.50430935
139078,studhorse,n,-0.50430935
139105,stuffiness,n,-0.31712
139111,stultify,v,0.31712
139118,stump,v,0.014197146
139129,stunned,a,0.465825203
139130,stunner,n,-0.63424
139133,stunt,n,-2.48832
139146,stupefaction,n,0.599009792
139147,stupefied,a,0.104258949
139148,stupefy,v,1.5856
139152,stupid,a,-2.081661505
139155,stupidity,n,-5.46496
139157,stupor,n,-5.091598234
139164,stutter,v,0.63424
139196,stymie,v,1.502128128
139198,stymy,v,0.056788582
139214,sub,n,-0.31712
139414,subject,a,-0.31712
139421,subjection,n,-3.978007552
139422,subjective,a,0.31712
139431,subjugate,v,-3.97664
139433,subjugation,n,-5.573609062
139449,sublimate,v,-0.31712
139477,submarine_sandwich,n,-0.31712
139505,subnormality,n,0.31712
139621,subscribe,v,11.78560512
139622,subscribe_to,v,-1.651224576
139628,subscription,n,2.48832
139637,subservience,n,-2.330637312
139640,subservientness,n,0.499323494
139643,subside,v,-2.48832
139652,subsidise,v,-0.416102912
139656,subsidize,v,2.24741673
139659,subsidy,n,2.48832
139660,subsist,v,5.46496
139661,subsistence,n,2.48832
139663,subsister,n,-0.31712
139677,substantially,r,-0.31712
139679,substantiate,v,12.22575309
139681,substantiation,n,-0.31712
139694,substitution,n,-2.48832
139717,subtlety,n,-0.31712
139722,subtract,v,-2.48832
139744,subversion,n,-3.752728064
139747,subversive_activity,n,0.673997517
139748,subversiveness,n,0.31712
139749,subvert,v,-12.90656
139765,succeeder,n,-0.507556352
139767,success,n,3.669507482
139770,successfulness,n,-0.31712
139782,succor,n,-0.31712
139787,succour,n,-0.31712
139796,succumb,v,-3.97664
139804,suck,v,-0.11230208
139805,suck_in,v,0.074822656
139807,suck_up,v,0.074822656
139808,sucker,n,-3.97664
139815,suckle,v,-0.242297344
139839,suddenly,r,0.31712
139861,sufferance,n,-0.63424
139862,sufferer,n,-2.48832
139864,suffering,n,1.26848
139865,suffice,v,1.0
139866,sufficiency,n,-0.31712
139873,suffocate,v,-8.4416
139916,sugared,a,-0.446621721
139917,sugariness,n,-0.31712
139941,suit,v,5.46496
139998,sulk,v,0.63424
140007,sully,v,1.90272
140094,summit,n,3.752728064
140096,summit_meeting,n,-0.673997517
140100,summons,v,-0.31712
140110,sumptuosity,n,-0.375532032
140113,sumptuousness,n,-0.014197146
140153,sunburn,v,0.31712
140160,sunder,v,-2.48832
140217,suntan,n,0.31712
140226,super,r,2.48832
140238,superbia,n,-0.31712
140239,superbly,r,-0.31712
140243,supercharge,v,-0.63424
140250,superciliousness,n,0.31712
140285,superficiality,n,-2.48832
140289,superfluity,n,0.31712
140305,superintendence,n,0.375532032
140330,superiority,n,3.97664
140334,superlative,n,-0.464835584
140335,superlative_degree,n,0.436441293
140398,superstar,n,-0.63424
140399,superstition,n,-2.330637312
140401,superstitious_notion,n,0.499323494
140418,supervising,n,0.014197146
140439,supple,a,0.039698121
140467,support,n,6.596909568
140468,support,v,24.00079657
140479,supporting,n,-1.023345562
140481,supporting_players,n,-0.31712
140495,suppress,v,-6.95328
140500,suppression,n,-3.97664
140505,suppurate,v,-0.31712
140529,supreme_authority,n,-0.31712
140554,sureness,n,-0.95136
140594,surfeit,n,0.31712
140602,surge,n,2.48832
140628,surliness,n,0.31712
140633,surmise,v,1.0
140634,surmount,v,8.079640576
140640,surpass,v,9.495568691
140647,surplusage,n,0.31712
140697,survival,n,3.752728064
140698,survival_of_the_fittest,n,-0.673997517
140700,survive,v,8.4416
140702,survivor,n,2.48832
140713,suspect,n,-3.97664
140714,suspect,v,-2.48832
140716,suspend,v,-2.48832
140724,suspension,n,-2.330637312
140727,suspension_system,n,0.499323494
140732,suspicion,n,-2.330637312
140735,suspiciousness,n,0.499323494
140746,sustainment,n,-0.079396241
140747,sustenance,n,-0.367513307
140749,sustentation,n,0.472195184
140771,svelte,a,0.183756653
140780,swag,n,-0.31712
140781,swag,v,0.95136
140782,swage,n,0.31712
140783,swage,v,0.31712
140787,swagger,v,-0.035492864
140804,swallow_up,v,0.31712
140810,swamp,v,0.31712
140853,swan,v,0.324649472
140863,swank,v,-0.31712
140871,swarm,n,0.31712
140874,swarthiness,n,0.31712
140877,swash,v,1.133694669
140878,swashbuckler,n,0.31712
140896,swear,v,-0.825325978
140899,swear_out,v,0.31712
140901,swearing,n,0.375532032
140902,swearword,n,0.014197146
140913,sweat_suit,n,-0.039698121
140921,sweats,n,-0.183756653
140924,sweatsuit,n,0.236097592
140943,sweet,a,1.747228949
140945,sweet,r,2.330637312
140949,sweet-flavored,a,-0.099514719
140952,sweet-scented,a,-0.490064444
140954,sweet-smelling,a,-0.074808945
140955,sweet-talk,v,-0.31712
141031,sweeten,v,2.48832
141032,sweetened,a,0.036023078
141033,sweetener,n,-0.14311424
141034,sweetening,n,-0.232417792
141036,sweetheart,n,3.752728064
141037,sweetie,n,-0.673997517
141041,sweetly,r,-0.499323494
141043,sweetness,n,2.48832
141056,swelling,n,-0.31712
141064,swerve,v,0.31712
141120,swinger,n,0.31712
141130,swipe,v,0.63424
141145,switch_off,v,0.232417792
141146,switch_on,v,0.218220646
141170,swoon,v,2.48832
141201,swot,v,0.375532032
141202,swot_up,v,0.014197146
141237,sylphlike,a,-0.236097592
141257,symbolise,v,-0.416102912
141263,symbolize,v,2.24741673
141271,symmetricalness,n,-0.416102912
141274,symmetry,n,2.24741673
141281,sympathise,v,-0.832205824
141283,sympathize,v,3.494833459
141287,sympathy,n,2.48832
141309,symptom,n,-2.48832
141376,syndicalist,n,0.31712
141434,synthesis,n,2.330637312
141448,synthetic_thinking,n,-0.499323494
141470,system_of_logic,n,-0.31712
141617,tack,n,0.232417792
141618,tack,v,-0.14311424
141620,tack_on,v,-0.232417792
141621,tack_together,v,0.31712
141624,tacking,n,-0.218220646
141626,tackle,v,-0.444492288
141632,tact,n,2.48832
141635,tactfulness,n,-0.31712
141644,tactics,n,2.48832
141673,tag,v,0.31712
141677,tag_on,v,-0.31712
141697,tail_coat,n,0.067779682
141698,tail_end,n,0.31712
141706,tailcoat,n,-0.001939377
141734,tails,n,-0.01070344
141739,taint,n,0.31712
141740,taint,v,-5.46496
141756,take_a_chance,v,0.751064064
141757,take_a_crap,v,-0.375532032
141762,take_a_hop,v,0.31712
141764,take_a_leak,v,-0.31712
141767,take_a_shit,v,-0.014197146
141768,take_aback,v,0.63424
141769,take_account,v,-0.31712
141775,take_away,v,0.518646272
141776,take_back,v,-0.31712
141777,take_care,v,0.31712
141778,take_chances,v,0.028394291
141781,take_down,v,0.63424
141783,take_exception,v,0.31712
141786,take_flight,v,0.31712
141793,take_hold_of,v,0.31712
141795,take_in,v,-0.839402598
141800,take_issue,v,0.31712
141804,take_leave,v,0.31712
141808,take_off,v,0.232417792
141810,take_on,v,0.01920727
141813,take_out,v,0.246614938
141814,take_over,v,0.578082693
141819,take_root,v,0.31712
141822,take_stock,v,0.31712
141837,take_time_off,v,-0.218220646
141841,take_to_task,v,0.95136
141844,take_up,v,0.248488595
141853,takeoff,n,0.31712
141870,taking_into_custody,n,0.95136
141883,talent,n,3.97664
141901,talk_about,v,-0.232417792
141904,talk_of,v,0.218220646
141907,talk_over,v,-0.31712
141910,talk_terms,v,-0.31712
141959,tally,v,-0.31712
141989,tame,a,-0.232417792
141990,tame,v,-0.63424
141992,tamed,a,0.218220646
142002,tamper,v,-3.97664
142011,tan,n,0.232417792
142022,tang,n,-0.375532032
142026,tangency,n,-0.31712
142027,tangent,n,-0.218220646
142039,tanginess,n,-0.014197146
142041,tangle,v,0.95136
142091,tantalise,v,2.58682938
142096,tantalize,v,1.162401954
142103,tantrum,n,-2.48832
142167,taps,n,0.31712
142184,tardily,r,-0.31712
142203,tariff,n,-3.97664
142210,tarnish,v,0.63424
142226,tarry,v,0.31712
142247,tartness,n,0.63424
142252,task,v,0.416102912
142264,taste,n,4.684922551
142270,taste_perception,n,-0.896814701
142272,taste_sensation,n,-0.348756202
142284,tasting,n,-0.833416872
142298,tattle,v,0.31712
142313,taunt,n,-2.330637312
142314,taunt,v,-7.508979556
142316,taunting,n,0.499323494
142327,tautness,n,0.31712
142347,tax,v,-2.24741673
142381,tax_shelter,n,-0.31712
142394,taxicab,n,0.31712
142401,taxis,n,0.06208
142467,teaching,n,-0.63424
142483,team_spirit,n,-0.31712
142487,teammate,n,-0.31712
142492,tear,v,-5.46496
142503,tear_up,v,0.31712
142518,tears,n,0.31712
142522,tease,v,-9.452798115
142523,tease_apart,v,1.232007043
142583,tediousness,n,0.14311424
142584,tedium,n,0.232417792
142595,teemingness,n,-0.31712
142700,telephone,v,-0.31712
142790,tell_apart,v,-0.63424
142792,tell_on,v,0.63424
142818,temper,n,-2.48832
142819,temper,v,-2.48832
142824,temperance,n,3.97664
142838,tempest,n,-2.48832
142842,tempestuous,a,0.31712
142843,tempestuousness,n,0.63424
142844,template,n,-0.375532032
142850,templet,n,-0.014197146
142874,temporarily,r,-2.48832
142881,temporary_removal,n,0.31712
142889,tempt,v,3.97664
142891,temptation,n,-2.48832
142895,temptingness,n,-0.31712
142907,ten-strike,n,0.31712
142912,ten_thousand,n,-0.31712
142918,tenaciousness,n,-0.832205824
142919,tenacity,n,3.494833459
142934,tender,a,-0.232417792
142936,tender,v,-0.183756653
142942,tenderheartedness,n,-0.507556352
142944,tenderise,v,0.236097592
142948,tenderize,v,0.037169557
142953,tenderness,n,3.669507482
142955,tending,n,-0.63424
143000,tenor,n,0.232417792
143004,tenor_voice,n,-0.218220646
143017,tense,v,0.375532032
143019,tense_up,v,0.014197146
143022,tenseness,n,0.797449799
143027,tension,n,-3.304852025
143031,tensity,n,0.018422316
143059,tenuous,a,0.365577032
143076,teras,n,0.31712
143115,termagant,n,0.31712
143138,terms,n,0.31712
143145,terpsichore,n,-0.31712
143175,terrifically,r,-0.31712
143177,terrify,v,-4.988057819
143193,terror,n,-5.46496
143197,terrorise,v,1.491018687
143198,terrorism,n,-2.330637312
143200,terrorist_act,n,0.499323494
143206,terrorize,v,-5.487465645
143265,testicle,n,-0.375532032
143275,testimonial,n,-0.31712
143282,testis,n,-0.014197146
143389,thank,v,2.48832
143398,thanksgiving,n,-0.31712
143410,thaumaturgy,n,0.63424
143434,the_great_unwashed,n,-0.31712
143438,the_like,n,-0.375532032
143439,the_likes_of,n,-0.014197146
143441,the_pits,n,0.31712
143442,the_right_way,r,-0.31712
143444,the_skinny,n,0.31712
143447,the_true,n,-0.31712
143490,theft,n,-2.48832
143566,therapeutic,n,-0.63424
143572,therapeutics,n,-0.12416
143694,thick,a,-0.020521591
143706,thick-skulled,a,0.041680432
143717,thickheaded,a,0.013434345
143721,thickset,a,0.035089002
143723,thief,n,-2.48832
143725,thievery,n,0.375532032
143727,thieving,n,0.014197146
143732,thigh-slapper,n,0.31712
143744,thin,a,-0.017528286
143746,thin,v,0.375532032
143754,thin_out,v,0.014197146
143768,think_about,v,-0.364775936
143771,think_of,v,0.026569318
143778,think_up,v,0.05187326
143841,thirst,n,-3.661274624
143842,thirst,v,0.63424
143846,thirstiness,n,0.998646989
143912,thorniness,n,0.63424
143917,thorough,a,-0.14311424
143924,thoroughgoing,a,-0.232417792
143925,thoroughly,r,-0.31712
143939,thoughtfulness,n,2.330637312
143942,thoughtlessness,n,0.499323494
143949,thraldom,n,0.382960305
143950,thrall,n,-0.012642818
143951,thralldom,n,-0.089510496
143953,thrash,v,-4.468871181
143954,thrash_about,v,1.270856502
143962,thread_maker,n,0.31712
143973,threat,n,-5.46496
143974,threaten,v,-5.46496
144046,thresh,v,0.258552243
144047,thresh_about,v,0.045397416
144061,thrift,n,2.48832
144067,thriftlessness,n,0.63424
144070,thrill,n,2.48832
144079,thrive,v,3.97664
144089,throb,v,0.31712
144116,throng,n,-0.31712
144120,throttle,n,0.232417792
144121,throttle,v,1.5856
144122,throttle_valve,n,-0.218220646
144140,throw_away,v,0.824863744
144143,throw_in,v,0.14311424
144144,throw_in_the_towel,v,0.232417792
144145,throw_off,v,-0.370258637
144146,throw_out,v,0.263981363
144147,throw_out_of_kilter,v,0.31712
144148,throw_overboard,v,0.31712
144167,thrum,v,0.31712
144180,thud,n,-2.195678336
144181,thud,v,0.28622848
144199,thump,n,0.558990244
144200,thump,v,0.464835584
144203,thumping,n,0.125110739
144230,thwack,v,0.31712
144232,thwart,v,-6.95328
144236,thwarting,n,0.31712
144303,tick,v,0.28914917
144307,tick_off,v,-0.287547015
144313,ticket,v,0.31712
144330,tickle_pink,v,-0.31712
144340,ticktack,v,0.031528462
144344,ticktock,v,-0.065127118
144357,tiddler,n,0.14311424
144372,tidings,n,-0.31712
144385,tie-up,n,-0.31712
144389,tie_in,v,-0.63424
144396,tied,a,-0.31712
144428,tighten,v,0.375532032
144430,tighten_up,v,0.014197146
144433,tightfistedness,n,-0.375532032
144439,tightness,n,-0.014197146
144448,tike,n,0.232417792
144468,tilt,n,0.31712
144469,tilt,v,0.347602326
144525,time_lag,n,0.31712
144537,time_out,n,-0.31712
144574,timidity,n,-3.564167419
144576,timidness,n,0.725140597
144581,timorousness,n,0.245787963
144601,tinct,v,0.039698121
144625,tinge,n,0.31712
144626,tinge,v,0.183756653
144627,tingle,n,3.752728064
144630,tingling,n,-0.673997517
144660,tint,v,-0.236097592
144669,tip,n,-0.31712
144670,tip,v,-0.075815219
144678,tip_off,v,-0.021415747
144679,tip_over,v,0.63424
144692,tippy,a,0.218220646
144693,tippytoe,v,-0.037140146
144702,tiptoe,v,0.040328343
144704,tiptop,n,-0.63424
144710,tire,v,-5.083365376
144713,tire_out,v,1.173321011
144718,tiredness,n,0.63424
144769,title-holder,n,-0.63424
144790,tittup,v,-0.63424
144796,to-do,n,0.95136
144798,to_a_fault,r,0.31712
144931,togetherness,n,2.48832
144941,toil,v,-2.48832
144956,toilet_table,n,0.31712
144981,tolerance,n,3.97664
144982,tolerant,a,-0.63424
144984,tolerate,v,8.4416
144985,toleration,n,3.97664
145033,tomb,n,0.31712
145047,tomfool,n,0.63424
145060,tonal_pattern,n,-0.31712
145065,tone-beginning,n,0.31712
145136,too,r,-2.48832
145160,tooshie,n,0.31712
145225,top_side,n,-0.31712
145281,toppingly,r,-0.31712
145282,topple,v,-2.48832
145291,topsy-turvydom,n,0.751064064
145292,topsy-turvyness,n,0.028394291
145307,torment,n,1.359013888
145308,torment,v,-3.752728064
145329,torque,n,0.048261632
145333,torrent,n,-3.97664
145337,torsion,n,0.143169352
145359,tortuosity,n,0.045174944
145362,tortuousness,n,0.187352704
145363,torture,n,-0.17562921
145364,torture,v,0.673997517
145376,toss,n,0.31712
145379,toss_away,v,0.375532032
145383,toss_off,v,0.31712
145384,toss_out,v,0.014197146
145413,totality,n,-0.31712
145445,touch_base,v,-0.31712
145450,touch_on,v,-0.63424
145474,tough,n,0.232417792
145478,tough_luck,n,0.31712
145481,toughie,n,-0.218220646
145483,toughness,n,0.31712
145513,tout,v,0.95136
145514,tout_ensemble,n,-0.31712
145536,tower,v,0.31712
145583,toxicant,n,0.31712
145594,toy,n,-0.232417792
145595,toy,v,-0.31712
145601,toy_dog,n,0.218220646
145607,toy_with,v,-0.31712
145646,track_down,v,0.31712
145695,trade_protection,n,-0.31712
145701,trade_union,n,-0.375532032
145712,trades_union,n,-0.014197146
145722,tradition,n,2.48832
145733,traducer,n,0.31712
145736,traffic_circle,n,0.31712
145751,tragedy,n,-9.92992
145797,training,n,-0.31712
145808,traitor,n,-2.48832
145810,traitorously,r,0.382960305
145811,traitorousness,n,0.31712
145820,trammel,v,1.26848
145825,tramp,n,-3.539195392
145826,tramp,v,1.26848
145828,tramp_down,v,0.416102912
145829,tramp_steamer,n,0.670560358
145830,tramper,n,0.56195584
145832,trample,v,-2.24741673
145833,trampler,n,-0.31586263
145837,trance,n,-0.31712
145838,trance,v,-0.31712
145844,tranquility,n,2.48832
145845,tranquilize,v,-0.382960305
145848,tranquillise,v,0.012642818
145852,tranquillize,v,0.089510496
145872,transcend,v,-0.31712
145873,transcendence,n,-0.375532032
145874,transcendency,n,-0.014197146
145925,transfigure,v,-0.232417792
145940,transgress,v,-11.41824
145997,transmission,n,0.057921848
146005,transmission_system,n,-0.133737067
146009,transmittal,n,-0.168757297
146010,transmittance,n,-0.133737067
146013,transmitting,n,-0.002119916
146016,transmogrify,v,0.218220646
146063,transposition,n,0.31712
146097,trap,n,-6.95328
146098,trap,v,-2.48832
146121,trash,n,0.63424
146127,trash_dump,n,0.31712
146133,trauma,n,-6.95328
146136,traumatise,v,0.375532032
146137,traumatize,v,0.014197146
146141,travail,v,0.31712
146154,travel_by,v,-0.31712
146193,travesty,n,0.63424
146205,treacherously,r,-0.012642818
146206,treachery,n,-5.46496
146210,tread,v,0.31712
146213,tread_down,v,0.31712
146221,treason,n,-5.46496
146223,treasonably,r,-0.089510496
146224,treasonist,n,0.31712
146226,treasure,n,2.48832
146227,treasure,v,6.95328
146242,treat,n,3.97664
146246,treatise,n,2.48832
146248,treaty,n,2.48832
146293,tree_sloth,n,0.31712
146340,trench,v,0.31712
146355,trend,v,0.31712
146374,trespass,n,0.95136
146375,trespass,v,-6.95328
146380,trespasser,n,0.31712
146401,trial_by_ordeal,n,0.31712
146450,tribute,n,3.97664
146487,trick,n,-2.48832
146488,trick,v,-2.48832
146493,tricker,n,0.14311424
146499,trickster,n,0.232417792
146557,triggerman,n,0.31712
146593,trim_back,v,0.375532032
146594,trim_down,v,0.014197146
146614,trinket,n,-0.31712
146629,trip_the_light_fantastic,v,-0.375532032
146630,trip_the_light_fantastic_toe,v,-0.014197146
146635,tripe,n,0.31712
146702,triumph,n,2.48832
146703,triumph,v,2.48832
146770,trophy,n,3.97664
146803,trouble,n,-9.92992
146804,trouble,v,-9.441091072
146808,trouble_oneself,v,1.372693606
146820,trounce,v,1.90272
146822,troupe,n,-0.31712
146872,trudge,v,-3.97664
146874,TRUE,a,3.752728064
146876,TRUE,r,2.48832
146913,true_statement,n,-0.31712
146924,truelove,n,-0.31712
146926,trueness,n,-0.63424
146936,trumpery,n,0.63424
146985,trust,v,6.95328
